188.215.128.0,188.215.143.255,4096,08/05/09,Iran Telecommunication Company PJS
188.215.160.0,188.215.191.255,8192,08/05/09,Iran Telecommunication Company PJS
188.215.192.0,188.215.223.255,8192,08/05/09,Iran Telecommunication Company PJS
188.215.240.0,188.215.243.255,1024,26/07/26,Iran Telecommunication Company PJS
188.229.0.0,188.229.127.255,32768,29/07/09,Mobile Communication Company of Iran PLC
188.240.196.0,188.240.196.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
188.240.248.0,188.240.255.255,2048,26/07/26,Iran Telecommunication Company PJS
188.253.32.0,188.253.63.255,8192,09/02/11,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
188.253.64.0,188.253.95.255,8192,09/02/11,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
192.15.0.0,192.15.255.255,65536,23/10/84,Mobile Communication Company of Iran PLC
193.5.44.0,193.5.44.255,256,26/07/26,Vandad Vira Hooman LLC
193.24.103.0,193.24.103.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
193.24.105.0,193.24.105.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
193.24.120.0,193.24.120.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
193.27.9.0,193.27.9.255,256,26/07/26,Respina Networks & Beyond PJSC
193.30.30.0,193.30.30.255,256,26/07/26,Mobin Net Communication Company (Private Joint Stock)
193.32.80.0,193.32.81.255,512,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
193.36.92.0,193.36.93.255,512,26/07/26,Web Dadeh Paydar Co (Ltd)
193.46.214.0,193.46.214.255,256,26/07/26,Mobin Net Communication Company (Private Joint Stock)
193.111.234.0,193.111.234.255,256,26/07/26,Asiatech Data Transmission company
193.134.100.0,193.134.100.255,256,26/07/26,Asiatech Data Transmission company
193.151.128.0,193.151.159.255,8192,09/08/12,Asiatech Data Transmission company
193.178.200.0,193.178.200.255,256,26/07/26,Asmanfaraz Sepahan Company (P.J.S)
193.178.203.0,193.178.203.255,256,26/07/26,Asmanfaraz Sepahan Company (P.J.S)
193.201.66.0,193.201.66.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
193.246.174.0,193.246.175.255,512,26/07/26,Hesabgar Pardaz Gharb PJSC
193.246.200.0,193.246.201.255,512,26/07/26,Hesabgar Pardaz Gharb PJSC
194.5.50.0,194.5.50.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
194.32.213.0,194.32.213.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
194.32.215.0,194.32.215.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
194.33.122.0,194.33.123.255,512,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
194.36.174.0,194.36.174.255,256,26/07/26,Respina Networks & Beyond PJSC
194.39.248.0,194.39.248.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
194.48.198.0,194.48.198.255,256,26/07/26,Vandad Vira Hooman LLC
194.110.24.0,194.110.24.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
194.145.119.0,194.145.119.255,256,26/07/26,Respina Networks & Beyond PJSC
194.146.68.0,194.146.69.255,512,26/07/26,Web Dadeh Paydar Co (Ltd)
194.147.142.0,194.147.142.255,256,26/07/26,Vandad Vira Hooman LLC
194.147.164.0,194.147.167.255,1024,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
194.180.11.0,194.180.11.255,256,26/07/26,Vandad Vira Hooman LLC
194.180.238.0,194.180.238.255,256,26/07/26,Mobin Net Communication Company (Private Joint Stock)
194.225.0.0,194.225.255.255,65536,29/12/95,Institute for Research in Fundamental Sciences
194.242.22.0,194.242.22.255,256,26/07/26,Mobin Net Communication Company (Private Joint Stock)
195.8.110.0,195.8.110.255,256,26/07/26,Hesabgar Pardaz Gharb PJSC
195.8.112.0,195.8.112.255,256,26/07/26,Hesabgar Pardaz Gharb PJSC
195.8.114.0,195.8.114.255,256,26/07/26,Hesabgar Pardaz Gharb PJSC
195.10.220.0,195.10.220.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
195.24.233.0,195.24.233.255,256,26/07/26,Respina Networks & Beyond PJSC
195.26.27.0,195.26.27.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
195.110.38.0,195.110.39.255,512,26/07/26,Sefroyek Pardaz Engineering PJSC
195.146.32.0,195.146.63.255,8192,22/07/97,Information Technology Company (ITC)
195.149.127.0,195.149.127.255,256,26/07/26,Mobin Net Communication Company (Private Joint Stock)
195.158.230.0,195.158.230.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
195.181.0.0,195.181.31.255,8192,31/01/97,Iran Telecommunication Company PJS
195.181.32.0,195.181.63.255,8192,20/03/97,Iran Telecommunication Company PJS
195.181.64.0,195.181.127.255,16384,20/03/97,Iran Telecommunication Company PJS
195.191.22.0,195.191.23.255,512,26/07/26,Hesabgar Pardaz Gharb PJSC
195.191.44.0,195.191.45.255,512,26/07/26,Hesabgar Pardaz Gharb PJSC
195.211.44.0,195.211.47.255,1024,26/07/26,Sefroyek Pardaz Engineering PJSC
195.230.97.0,195.230.97.255,256,26/07/26,Hesabgar Pardaz Gharb PJSC
195.230.105.0,195.230.105.255,256,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
195.230.124.0,195.230.124.255,256,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
204.18.0.0,204.18.255.255,65536,04/10/94,Mobile Communication Company of Iran PLC
212.16.64.0,212.16.95.255,8192,29/05/08,Farhang Azma Communications Company LTD
212.23.216.0,212.23.216.255,256,26/07/26,Asiatech Data Transmission company
212.33.192.0,212.33.207.255,4096,15/07/08,Asiatech Data Transmission company
212.33.208.0,212.33.223.255,4096,15/07/08,Iran Telecommunication Company PJS
212.80.0.0,212.80.31.255,8192,27/05/09,Farhang Azma Communications Company LTD
212.86.64.0,212.86.95.255,8192,03/06/10,Homaye Jahan Nama Co. ( Private Joint Stock)
212.108.125.0,212.108.125.255,256,26/07/26,Pooya Parto Qeshm Cooperative Company
212.120.192.0,212.120.223.255,8192,27/05/08,Hamara System Tabriz Engineering Company
213.109.240.0,213.109.255.255,4096,08/10/09,Iran Telecommunication Company PJS
213.176.0.0,213.176.31.255,8192,08/10/99,Iranian Research Organization for Science & Technology
213.176.32.0,213.176.63.255,8192,25/07/00,Iranian Research Organization for Science & Technology
213.176.64.0,213.176.127.255,16384,01/02/00,Iranian Research Organization for Science & Technology
213.195.0.0,213.195.15.255,4096,21/04/09,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
213.195.16.0,213.195.19.255,1024,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
213.195.32.0,213.195.47.255,4096,21/04/09,"Rightel Communication Service Company PJS"
213.195.52.0,213.195.55.255,1024,26/07/26,Iran Telecommunication Company PJS
213.195.56.0,213.195.63.255,2048,26/07/26,Iran Telecommunication Company PJS
213.207.192.0,213.207.207.255,4096,07/11/02,Farabord Dadeh Haye Iranian Co.
213.207.208.0,213.207.223.255,4096,07/11/02,Datak Company LLC
213.207.224.0,213.207.255.255,8192,07/11/02,Datak Company LLC
213.217.32.0,213.217.63.255,8192,19/02/01,Pars Online PJS
213.233.160.0,213.233.191.255,8192,04/04/03,Sharif University Of Technology
217.11.16.0,217.11.31.255,4096,21/11/02,Afranet
217.18.94.0,217.18.94.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
217.24.144.0,217.24.159.255,4096,20/03/03,Iran Telecommunication Company PJS
217.25.48.0,217.25.63.255,4096,24/03/03,IRNA
217.60.0.0,217.60.255.255,65536,01/11/00,Aria Shatel Company Ltd
217.66.192.0,217.66.207.255,4096,06/11/00,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
217.66.208.0,217.66.223.255,4096,02/02/01,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
217.77.112.0,217.77.127.255,4096,10/12/02,Iran Telecommunication Company PJS
217.114.40.0,217.114.40.255,256,26/07/26,Vandad Vira Hooman LLC
217.146.208.0,217.146.223.255,4096,26/04/04,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
217.170.240.0,217.170.255.255,4096,01/09/10,Petiak System Co JSC
217.171.145.0,217.171.145.255,256,26/07/26,Iran Telecommunication Company PJS
217.171.148.0,217.171.151.255,1024,26/07/26,Iran Telecommunication Company PJS
217.172.102.0,217.172.103.255,512,26/07/26,Iran Telecommunication Company PJS
217.172.104.0,217.172.111.255,2048,26/07/26,Iran Telecommunication Company PJS
217.172.112.0,217.172.115.255,1024,26/07/26,Iran Telecommunication Company PJS
217.172.116.0,217.172.117.255,512,26/07/26,Iran Telecommunication Company PJS
217.172.118.0,217.172.118.255,256,26/07/26,Iran Telecommunication Company PJS
217.172.120.0,217.172.127.255,2048,26/07/26,Sefroyek Pardaz Engineering PJSC
217.174.16.0,217.174.31.255,4096,26/03/04,National Iranian Oil Company
217.218.0.0,217.219.255.255,131072,03/04/01,Information Technology Company (ITC)

